m_max,r_max,sampleweight
0.0697489852667786,33.1130113091785,6.88120507473933e-05
0.0982184785534628,48.9668735186569,4.01331164407489e-06
0.0959080626419745,39.137584498385,9.27199455638034e-06
0.0157423141226172,46.9007781986147,0.000159209828517713
0.0537271270551719,22.0564842049498,0.00010527902259511
0.0473463611048646,57.091302271001,0.000119802132786421
0.0744074501376599,13.6416495859157,6.02573242890077e-05
0.0592973140603863,59.8009703063872,9.26008519345733e-05
0.0290143614262342,30.327641624026,0.0001615271628899
0.0952510127960704,63.5438065743074,1.07674901422653e-05
0.0226779026561417,45.9156130813062,0.000174995757244517
0.072802107767202,18.9584136044141,6.19917224480352e-05
0.0201028189947829,48.8084717618767,0.000169134670337865
0.0155880041862838,37.0067133172415,0.000158858607327901
0.0604487188532949,53.1219121429604,8.9980166767237e-05
0.0251953502977267,48.8368203770369,0.00017021952363046
0.0676674989121966,19.2353920335881,7.36531335751546e-05
0.0691222003148869,60.8848539984319,7.02386611251241e-05
0.070251989918761,33.7654266646132,6.76671737773911e-05
0.0997825598530471,32.6144375966396,4.53343258000673e-07
0.0539008609834127,39.1599511005916,0.000104883590917556
0.0298404564894736,12.1363698493224,0.00016110217938462
0.0300568302278407,31.6688492905814,0.000159154424351197
0.0535753495432437,54.8997773195151,0.000105624479793738
0.041331472855527,29.5146855490748,0.000133492477411794
0.0990898467903026,31.0534079419449,2.030011046719e-06
0.0709322327421978,14.9643215327524,6.73237866566833e-05
0.0555597017519176,45.2260295499582,0.000101107942749537
0.0209658054751344,68.9526888402179,0.000171098893417878
0.059572830402758,16.9692280353047,9.23729035764508e-05
0.0463687275815755,64.2668753943872,0.000122027301284376
0.041272162864916,59.866990968585,0.000133627471476111
0.0238811164535582,48.4213706292212,0.000173210820143239
0.0865457766200416,8.61069888807833,4.32434347822378e-05
0.0379048720281571,12.1553948358633,0.000143128352969924
0.0214861505664885,66.2477084377315,0.000172283238551064
0.0541403631796129,45.5858997278847,0.000104338465643636
0.0456447917199694,25.3217339445837,0.000123675034545778
0.0645327078201808,53.1362273555715,8.06846962472242e-05
0.0254420659597963,59.5028994057793,0.000169657979957794
0.0216631222143769,45.3912406798918,0.000172686039525593
0.0532638702681288,43.3175271656364,0.000106333430391524
0.0767395356786437,42.0800247392617,5.29010245915849e-05
0.0329269276699051,6.10099773970433,0.000168374018630163
0.0382382386527024,15.4625334974844,0.000141047180434799
0.0636935156979598,12.536988875363,8.52916092380086e-05
0.0373230048362166,15.3504979028367,0.000143147013086631
0.0400016170088202,62.5958821550012,0.000136519330794396
0.0499989072768949,17.5456991430838,0.000114013601399983
0.053194292508997,30.2185451262631,0.000106491794680483
0.0845192156615667,7.18031303957105,6.01407340444205e-05
0.0365821627387777,24.5321409241296,0.00014430226963665
0.0583160484698601,66.3983217580244,9.48342872947069e-05
0.0935151427146048,14.161490824772,1.68851153252171e-05
0.0410637868451886,51.2329080607742,0.000134101751197275
0.0983247695723549,52.684652042808,3.77138517447255e-06
0.0266195391630754,22.0098353701178,0.000166977961099288
0.0731452879239805,15.7168801617809,6.19393027372354e-05
0.0232636356027797,41.097928568488,0.00017461625367688
0.060966226879973,63.4256299387198,8.88022790097378e-05
0.0436895463825204,33.9725118095521,0.000128125322130054
0.0428441760013811,39.3858781410381,0.000130049449624052
0.0576626786985435,67.2244935610797,9.63214067500203e-05
0.0925584430992603,60.2436405210756,1.68959842304514e-05
0.0164671175740659,26.5475096309092,0.0001608595364798
0.0591752105392516,10.267931696726,9.81207489704033e-05
0.0807107437076047,45.408405502094,4.38622520921107e-05
0.0855865918751806,37.5670847634319,3.27644496080068e-05
0.096667607887648,29.9445162666962,7.54321161964351e-06
0.0280437070317566,33.6469424911775,0.000163736446358133
0.0357135439757258,57.226780600613,0.000146279312221864
0.0560691312165,7.11519515025429,0.000117077130123197
0.0246487175882794,23.6511439352762,0.00017146370138832
0.0268962113279849,55.6599237234332,0.000166348234140308
0.0541504572331906,22.3270947649144,0.00010431549080746
0.0620760888862424,32.4263295996934,8.62761483947412e-05
0.0960320252482779,38.2699962111656,8.98984620538821e-06
0.0638366601848975,19.1082973603625,8.2373544944564e-05
0.0169371402123943,28.7143065326381,0.000161929343870012
0.0832488924497739,63.1647984799929,3.80852318798768e-05
0.0908572245389223,19.5610911108088,2.08820943373631e-05
0.0774778432352468,15.6308078987058,5.21736647760941e-05
0.087979395063594,11.9968822225928,3.18135571010188e-05
0.0741916576214135,49.5359927299433,5.87001894672996e-05
0.0884504363546148,39.2660371749662,2.62461210453368e-05
0.0172741735633463,65.576401501894,0.000162696457494323
0.0803191147465259,33.3118109114002,4.47536294910236e-05
0.0542293371236883,67.7100982598495,0.000104135954157707
0.0921880371379666,41.162358118454,1.77390564624188e-05
0.0690633882093243,35.9440403536428,7.03725219650796e-05
0.0883154673664831,28.6086857528426,2.65533207612193e-05
0.0134387411130592,59.2152166285086,0.000153966720572353
0.0878610554360785,26.5847816260066,2.75875969890121e-05
0.0477847793372348,23.3872125355992,0.000118804259435764
0.0276975076086819,19.676696874667,0.000164556540755463
0.0702279140753672,7.8094065352343,8.17503676935603e-05
0.0623662395495922,32.6313664193731,8.56157433448258e-05
0.0272469838126563,47.5775745208375,0.000165549849199278
0.012748904384207,27.3352591192815,0.000152396599539054
0.0990195566113107,8.3215164381545,1.78607764696453e-05
0.0789423216879368,14.1394807794131,4.97304284132072e-05
0.0785344137088396,64.8838114517275,4.88157452355475e-05
0.0282016266556457,20.6098824960645,0.000163389118335029
