Homophily,Strong Force,Weak Force,Evidence,Pol-Opinion,Status-Quo Bias,Pol Int Feedback,Biased Assimilation,Shifting Baselines,sampleweight
0.766656613216957,0.206470252014697,0.0419217482463375,0.253950036596507,0.00488968512858264,24.6104739815928,-10.9058372528751,0.416339651448652,1,4.23092605547847e-05
0.785665319647779,0.345654601231217,0.200169214945429,0.107251522690058,0.00216753672575578,20.8854766355362,18.0574632309917,0.12069468665868,1,6.46818149612109e-05
0.852404037508275,0.82609179080464,0.711281473281869,0.269233188964427,0.00324859471176751,28.6115133089479,18.1456296027752,0.010164737701416,1,4.67245939075032e-05
0.841070295849023,0.593394547235221,0.243652510329441,0.176599322003312,0.00425951066426933,26.1393899780233,-24.4269277814621,0.0284910674672574,1,5.07326628270523e-05
0.709383020390194,0.262399436207488,0.258518446536755,0.193758874246851,0.00349922305438668,28.4307790172752,-23.2341186320728,0.415374424308538,1,6.03399892978044e-05
0.69415814357621,0.408702922286466,0.00455899477150433,0.247528025927022,0.00451804902986623,1.20819931710139,0.35688163092821,0.354353713337332,1,2.30518816196435e-05
0.835204942713735,0.0139203143771738,0.00843742414264577,0.287136437720619,0.00331052590394393,17.2405225727707,4.70496293135942,0.708077226066962,0,4.83182853070105e-05
0.904511751177054,0.352522837929428,0.0840202382548639,0.236761965276673,0.00165649375761859,19.9379721435253,17.9489393544157,0.844559378456324,1,6.00802360380007e-05
0.830793652426945,0.615425511263311,0.297633685919878,0.0714720998425037,0.00354573044227436,8.64946979074739,2.23428392829079,0.412244109204039,0,4.49273956173873e-05
0.897650812124363,0.810720820911229,0.224296104322256,0.25681799298618,0.00355209260131232,29.1324437556323,5.25930672846233,0.890600159997121,1,6.62059994685565e-05
0.801897301494831,0.922962971264496,0.561151714443085,0.255826974241063,0.00159755636821501,29.3974480030593,-1.56833026957043,0.431551098125055,1,6.2523693048582e-05
0.89203484630057,0.033635858213529,0.000996522389229273,0.171076769940555,0.0026065842655953,12.7786453615408,-7.51980094310019,0.859958518762142,1,5.55681214880468e-05
0.873025811818092,0.817756222095341,0.116334293839776,0.09124084955547,0.00389340328867547,28.3298497952055,3.32438238885168,0.0697441829834133,1,6.31195401866178e-05
0.895722436052152,0.613757424987853,0.551292402324463,0.225369766540825,0.00078842481947504,19.2660383842886,-3.04947894086397,0.152996133081615,0,4.74102872598873e-05
0.902768083590259,0.0614041811786592,0.0164664973101845,0.126828166726045,0.00153806429938413,27.7103291985113,-14.7443158188351,0.891782832797617,1,5.69592122417049e-05
0.768923286574955,0.677780428435653,0.591616446337263,0.0412874517263845,0.00174491986166686,28.3955929987133,-14.4397401389844,0.65600718325004,1,4.77189777238519e-05
0.812063064887918,0.658352470956743,0.178135041584823,0.158197756041773,0.00450405914336443,23.1080430732109,9.29471861979781,0.59818065376021,1,6.14444288089247e-05
0.753618111701722,0.795909476233646,0.37420288509273,0.201814348530024,0.0043340684636496,16.5133669711649,-13.9775766766212,0.599523429991677,1,3.38947486666775e-05
0.930303389176131,0.907300559803843,0.0620058839656866,0.135986239160411,0.00221298163058236,13.9257305953652,6.4970535521152,0.725308376830071,1,6.65142261507936e-05
0.905287152490931,0.99094553780742,0.908218704828179,0.0160544457379729,0.00384958973503672,14.2385595964734,-11.4046728343844,0.270902195712551,1,4.13289713625189e-05
0.723232647842048,0.526727386983112,0.343285106525414,0.0853089356794953,0.00339775937958621,6.97665058658458,-1.9342586290993,0.214395100483671,1,5.40918174633751e-05
0.794990031376689,0.709434651536867,0.0400363870255333,0.232102460763417,0.000579831802751869,13.4086389339063,-11.7655838816055,0.527445513755083,0,2.3751998151994e-05
0.776461614666565,0.309531256556511,0.0800750804310362,0.113895579543896,0.00480896420194767,22.0947879706509,11.6397994756829,0.113362174481154,1,5.83717722506814e-05
0.880988947674082,0.571008807746694,0.254343275889602,0.0348327398300171,0.000562108921585605,19.6865277308971,-13.3394490899101,0.632547905202955,1,5.86140570926917e-05
0.817232123975496,0.103900203015655,0.0524110556678833,0.0850666654994711,0.00313635655678809,4.35595807782374,2.62080422461467,0.923792051384225,0,6.96069828968172e-05
0.727742277381513,0.40914347791113,0.0018837247285631,0.286179992789403,0.00457336541032419,20.0072073247284,19.8633288999035,0.874365055467933,1,6.81325664473912e-05
0.740740627685546,0.225333180977032,0.023559056209571,0.0430533264996484,0.00365406026481651,3.19352523842827,1.76524862790749,0.301309330388904,1,6.50214599450128e-05
0.909177614743511,0.188354574842379,0.185264577015602,0.05234853643924,0.00284142518998124,13.603243015008,6.95454487593774,0.435048286803067,1,5.65628407869336e-05
0.858788496487469,0.192639831220731,0.0452321779094268,0.0247463556239381,0.00454846905078739,10.9852024633437,6.18626841472816,0.646819592220709,1,5.82470861084399e-05
0.634252790063335,0.768209710950032,0.397352471675824,0.203302565286867,0.00114856189582497,8.69817509781569,3.52158378054281,0.626481901155785,1,2.50200943330773e-05
0.718482822318145,0.675759001867846,0.0939593717064661,0.273999140923843,0.00471222626045346,4.53984252270311,2.48618166261672,0.792889835312963,1,4.30884113145756e-05
0.818690275269361,0.0106294029392302,0.00151816197186349,0.225720400828868,0.00329391841194592,4.13636604254134,2.96330217225261,0.50625935383141,1,4.57675711012827e-05
0.886989984910391,0.728058815235272,0.521993441045258,0.18263958147727,0.00353537314105779,24.1276962659322,12.4922308841214,0.808900466188788,1,6.188611844001e-05
0.72762379524634,0.254548986442387,0.066745483378427,0.148068180098198,0.00275704655796289,11.8376900646836,7.27741765897635,0.942698792321607,0,5.72637115279411e-05
